Year	Age	Female	Male	Total
1975	40	0.000762506582411796	0.00127971614429332	0.00165599268069533
1975	41	0.00143656422379827	0.00211820781696854	0.00189606741573034
1975	42	0.00124361493123772	0.00278832838773492	0.00221462043111528
1975	43	0.0015056657223796	0.00168371837183718	0.00157333333333333
1975	44	0.00179396984924623	0.00279984423676012	0.0019127432517263
1975	45	0.00191776798825257	0.00222813901345292	0.00233830845771144
1975	46	0.00212161172161172	0.00356137607505864	0.00193600416233091
1975	47	0.00215036593479707	0.00376156069364162	0.00285047361299053
1975	48	0.00224742891712039	0.00546264367816092	0.00421793721973094
1975	49	0.00375729927007299	0.00471734623358673	0.00503410138248848
1975	50	0.00243891891891892	0.00425893886966551	0.00469090909090909
1975	51	0.00334553928095872	0.00686520640269587	0.00336442849820605
1975	52	0.00522713864306785	0.00673788546255507	0.00539013452914798
1975	53	0.00282052604435276	0.00751121076233184	0.00500909681611436
1975	54	0.00324986479177934	0.0075419795221843	0.004512
1975	55	0.0036735	0.00995234375	0.00511664953751285
1975	56	0.0046264100862641	0.00679621380846325	0.00499263545502367
1975	57	0.00647663551401869	0.00917320872274143	0.00630188679245283
1975	58	0.00457736842105263	0.0144110060189166	0.0110839222614841
1975	59	0.00771902834008097	0.0106403046280023	0.00906781914893617
1975	60	0.00795865237366003	0.0164887278582931	0.0118715740015662
1975	61	0.00571993987975952	0.0189038461538462	0.00895810955961332
1975	62	0.0117350427350427	0.0130724789915966	0.0134675036927622
1975	63	0.0103859375	0.0166602603843769	0.0148464447806354
1975	64	0.00842372881355932	0.0294084645669291	0.0146187954996691
1975	65	0.0156131455399061	0.0252960180315552	0.0170748251748252
1975	66	0.0137797888386124	0.0294721337579618	0.0263576354679803
1975	67	0.011433918128655	0.0328225806451613	0.0189126466753585
1975	68	0.0157244379985497	0.0433468780971259	0.0181077809798271
1975	69	0.021841095890411	0.0276296296296296	0.0241342560553633
1975	70	0.0208054054054054	0.053262	0.0194235474006116
1975	71	0.0200806233062331	0.0504394849785408	0.0231607538802661
1975	72	0.0170965588084232	0.0636815968841285	0.0374085414987913
1975	73	0.0202314049586777	0.0442042079207921	0.0323275751759437
1975	74	0.0229503816793893	0.0556233495482974	0.0326624350836699
